,SEMESTER,AGE,GENDER,ADDRESS,FAMILY SIZE,PARENT STATUS,TRAVEL TIME,FAMILY SUPPORT,ACTIVITIES,LANGUAGES,INTERNET,FREETIME,HEALTH,NO OF ABSENCE,NO OF WITHDRAWL,CURRENT CGPA,STUDY TIME,STUDENT JOB,AVG GPA
9916,9.0,18.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,4.0,5.0,4.0,1.0,3.0,2.0,0.0,1.0
9917,7.0,18.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,2.33
9918,8.0,21.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,3.67
9919,7.0,22.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0
9920,4.0,23.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,1.67
9921,8.0,19.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,8.0,2.0,4.0,5.0,0.0,2.33
9922,3.0,23.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0,1.0,5.0,3.0,4.0,2.0,0.0,2.33
9923,8.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,2.0,1.0,1.33
9924,8.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.33
9925,7.0,24.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0
9926,6.0,22.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,5.0,3.0,9.0,3.0,1.0,1.0,0.0,3.67
9927,7.0,20.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,2.0,3.0,5.0,0.0,2.0
9928,9.0,22.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,0.0,1.0,3.0,0.0,3.0
9929,6.0,24.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,2.33
9930,2.0,24.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,5.0,2.0,6.0,5.0,3.0,1.0,1.0,2.67
9931,7.0,24.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0,9.0,4.0,1.0,1.0,1.0,1.67
9932,1.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,9.0,4.0,5.0,4.0,0.0,3.67
9933,2.0,24.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,0.0,4.0
9934,5.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,2.67
9935,8.0,24.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,5.0,4.0,0.0,3.33
9936,10.0,23.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,9.0,2.0,1.0,3.0,1.0,3.0
9937,2.0,24.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,1.0,9.0,4.0,5.0,5.0,1.0,3.0
9938,2.0,21.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,3.0,5.0,1.0,0.0,3.67
9939,5.0,22.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0
9940,4.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,6.0,3.0,1.0,5.0,0.0,3.67
9941,9.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,7.0,2.0,4.0,5.0,0.0,3.33
9942,5.0,19.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,8.0,3.0,4.0,5.0,0.0,3.67
9943,5.0,23.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,4.0,3.0,8.0,1.0,2.0,4.0,0.0,1.33
9944,7.0,21.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,4.0,2.0,9.0,3.0,2.0,5.0,1.0,2.33
9945,9.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,2.0,1.0,3.0,1.0,3.0
9946,7.0,19.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.33
9947,3.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,0.0,2.33
9948,1.0,22.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0
9949,1.0,18.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.33
9950,3.0,21.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,4.0,3.0,2.0,1.0,2.0
9951,1.0,22.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,5.0,1.0,1.33
9952,1.0,24.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,5.0,4.0,0.0,3.0,4.0,1.0,3.33
9953,1.0,24.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,5.0,0.0,4.0,5.0,4.0,0.0,2.67
9954,9.0,18.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,4.0,2.0,5.0,4.0,0.0,4.0,5.0,0.0,2.33
9955,9.0,21.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,9.0,1.0,1.0,5.0,0.0,1.67
9956,10.0,23.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,3.0,1.0,0.0,4.0
9957,4.0,18.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0
9958,8.0,18.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,3.0
9959,7.0,20.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,5.0,2.0,4.0,1.0,2.0,4.0,3.0,0.0,2.67
9960,10.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,3.0,2.0,0.0,4.0,3.0,0.0,2.67
9961,1.0,22.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,8.0,0.0,2.0,5.0,0.0,2.33
9962,1.0,22.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.33
9963,1.0,19.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,2.33
9964,7.0,21.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,3.33
9965,2.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,9.0,4.0,3.0,3.0,1.0,3.67
9966,7.0,23.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,5.0,3.0,2.0,1.0,3.67
9967,2.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,0.0,3.0
9968,7.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,3.0,5.0,5.0,4.0,1.0,0.0,3.0
9969,9.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,5.0,8.0,3.0,4.0,3.0,0.0,2.67
9970,5.0,19.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,4.0,2.0,4.0,0.0,2.67
9971,1.0,23.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,5.0,3.0,3.0,1.0,0.0,1.67
9972,10.0,20.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,2.67
9973,6.0,18.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,5.0,1.0,4.0,1.0,2.67
9974,9.0,21.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,6.0,3.0,2.0,5.0,1.0,3.33
9975,1.0,23.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,3.0,5.0,3.0,6.0,5.0,5.0,2.0,0.0,1.33
9976,8.0,23.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,4.0,3.0,4.0,1.0,1.33
9977,1.0,19.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,1.0,0.0,3.0
9978,2.0,19.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,2.0,7.0,4.0,4.0,1.0,1.0,2.67
9979,9.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,2.33
9980,1.0,18.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,0.0,2.67
9981,6.0,24.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,9.0,0.0,3.0,5.0,0.0,2.67
9982,6.0,24.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,0.0,2.0
9983,1.0,24.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,5.0,3.0,1.0,2.0,3.0,5.0,0.0,4.0
9984,1.0,22.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,2.0,5.0,4.0,1.0,3.67
9985,6.0,22.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,7.0,0.0,4.0,4.0,1.0,2.33
9986,7.0,19.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0,1.0,1.0,1.0,2.67
9987,1.0,21.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,1.0,3.67
9988,6.0,22.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,2.33
9989,2.0,24.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,5.0,7.0,5.0,4.0,1.0,1.0,1.33
9990,8.0,23.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,5.0,8.0,1.0,2.0,1.0,0.0,1.33
9991,3.0,18.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,1.0,2.67
9992,6.0,24.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,0.0,2.0,5.0,0.0,2.0
9993,3.0,19.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,1.0,2.0,5.0,3.0,2.0,1.0,3.67
9994,1.0,21.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,5.0,8.0,3.0,3.0,3.0,0.0,4.0
9995,8.0,24.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,0.0,1.0,2.0,0.0,2.33
9996,5.0,22.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,1.0,3.0
9997,2.0,20.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,5.0,5.0,0.0,2.33
9998,3.0,19.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,4.0,5.0,2.0,1.0,3.33
9999,6.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1.0,3.0,5.0,0.0,2.0
10000,10.0,19.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0
10001,1.0,18.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0
10002,7.0,18.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0
10003,10.0,20.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,5.0,5.0,0.0,2.33
10004,2.0,18.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,4.0,5.0,4.0,0.0,3.0,4.0,0.0,3.33
10005,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,4.0,5.0,1.0,1.0,4.0
10006,1.0,19.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,0.0,3.0
10007,4.0,24.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,5.0,7.0,5.0,2.0,1.0,1.0,3.67
10008,1.0,21.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,1.0,3.0,4.0,1.0,3.67
10009,1.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0,4.0,0.0,3.33
10010,2.0,22.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,5.0,8.0,4.0,2.0,1.0,0.0,1.33
10011,9.0,22.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,3.33
10012,5.0,19.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,2.0,5.0,3.0,0.0,2.33
10013,9.0,20.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,5.0,5.0,1.0,8.0,2.0,1.0,3.0,1.0,2.67
10014,8.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,4.0,1.0,1.0,3.0,4.0,1.0,3.67
10015,6.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0
10016,2.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,0.0,2.33
10017,6.0,23.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,1.0,8.0,2.0,5.0,3.0,1.0,2.33
10018,8.0,20.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,2.33
10019,9.0,22.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,4.0,7.0,2.0,3.0,1.0,0.0,2.33
10020,7.0,24.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,0.0,2.67
10021,7.0,19.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,4.0,6.0,1.0,2.0,3.0,0.0,1.33
10022,6.0,22.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,1.33
10023,6.0,19.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,8.0,0.0,1.0,2.0,0.0,1.33
10024,5.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,3.0,6.0,0.0,5.0,1.0,1.0,1.0
10025,2.0,18.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,2.0,5.0,1.0,1.33
10026,10.0,19.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,5.0,2.0,4.0,3.0,2.0,1.0,3.33
10027,5.0,24.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,5.0,3.0,1.0,2.33
10028,3.0,22.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0,3.0,5.0,2.0,0.0,2.0,2.0,1.0,1.0
10029,7.0,24.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,1.0,8.0,1.0,4.0,2.0,0.0,1.33
10030,8.0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,4.0
10031,7.0,23.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0
10032,5.0,22.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
10033,6.0,22.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,0.0,4.0,3.0,0.0,2.67
10034,2.0,20.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0,3.0,5.0,1.0,0.0,1.67
10035,5.0,21.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,7.0,0.0,1.0,2.0,0.0,4.0
10036,6.0,24.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.33
10037,2.0,20.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,5.0,5.0,4.0,2.0,4.0,5.0,1.0,2.67
10038,3.0,21.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,5.0,2.0,2.0,5.0,1.0,3.67
10039,5.0,21.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,9.0,4.0,1.0,3.0,1.0,3.0
10040,9.0,21.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,1.33
10041,2.0,18.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,4.0,0.0,3.33
10042,7.0,23.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,5.0,2.0,4.0,2.0,5.0,5.0,0.0,4.0
10043,1.0,24.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,3.67
10044,1.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.33
10045,1.0,20.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0
10046,3.0,19.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,5.0,9.0,5.0,5.0,1.0,1.0,3.0
10047,4.0,23.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,4.0,5.0,0.0,1.67
10048,9.0,20.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,5.0,3.0,4.0,2.0,5.0,1.0,3.33
10049,3.0,20.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,5.0,1.0,7.0,4.0,4.0,1.0,0.0,3.0
10050,2.0,19.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,0.0,3.0,4.0,5.0,0.0,2.0
10051,8.0,21.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,5.0,3.0,2.0,0.0,2.67
10052,5.0,23.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,7.0,4.0,2.0,3.0,0.0,4.0
10053,3.0,24.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,7.0,3.0,1.0,3.0,0.0,1.67
10054,2.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,0.0,1.67
10055,8.0,21.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,4.0
10056,2.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,1.0,4.0
10057,1.0,24.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,3.0,5.0,1.0,2.33
10058,3.0,18.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,1.67
10059,1.0,20.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,9.0,4.0,5.0,2.0,1.0,3.67
10060,10.0,24.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,5.0,9.0,2.0,2.0,2.0,1.0,4.0
10061,4.0,18.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,9.0,0.0,2.0,5.0,0.0,1.33
10062,5.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,7.0,4.0,3.0,5.0,0.0,1.33
10063,3.0,20.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,0.0,3.67
10064,7.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,0.0,4.0
10065,2.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,5.0,2.0,2.0,1.0,3.67
10066,6.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,2.0,5.0,4.0,1.0,4.0
10067,5.0,24.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,1.0,3.0
10068,9.0,23.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,4.0,0.0,2.33
10069,9.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,3.0,5.0,8.0,3.0,3.0,4.0,0.0,3.33
10070,1.0,24.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,0.0,3.33
10071,10.0,21.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,4.0,2.0,7.0,3.0,4.0,4.0,1.0,3.33
10072,4.0,24.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,5.0,0.0,1.0,3.0,0.0,2.0
10073,5.0,24.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.67
10074,9.0,24.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,4.0,5.0,1.0,2.0,0.0,4.0
10075,5.0,23.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,4.0,4.0,6.0,5.0,1.0,1.0,1.0,4.0
10076,8.0,24.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,5.0,8.0,0.0,2.0,3.0,1.0,4.0
10077,2.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,5.0,3.0,3.0,7.0,1.0,5.0,1.0,0.0,1.33
10078,3.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,5.0,1.0,0.0,1.33
10079,1.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,2.0,1.0,1.0,0.0,3.0
10080,6.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,5.0,3.0,1.0,3.0,5.0,1.0,3.0
10081,5.0,23.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0,1.0,1.0,8.0,4.0,4.0,1.0,0.0,2.33
10082,7.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,5.0,3.0,2.0,1.0,2.33
10083,10.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,8.0,0.0,5.0,5.0,1.0,2.67
10084,5.0,20.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,0.0,2.67
10085,1.0,24.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0
10086,1.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.33
10087,9.0,24.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,9.0,5.0,1.0,3.0,1.0,2.67
10088,4.0,24.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,1.0,5.0,9.0,1.0,5.0,1.0,1.0,2.0
10089,3.0,24.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0
10090,10.0,22.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,5.0,8.0,0.0,3.0,1.0,1.0,2.0
